-0.039;-0.16;0.604676;1.70437
-0.02925;-0.16;0.236776;1.75028
-0.0195;-0.16;0.0163431;1.78534
-0.00975;-0.16;-0.0610484;1.80729
0;-0.16;0;1.81476
0.00975;-0.16;0.194798;1.80729
0.0195;-0.16;0.518657;1.78534
0.02925;-0.16;0.966974;1.75028
0.039;-0.16;1.53532;1.70437
-0.039;-0.1435;0.733305;1.40313
-0.02925;-0.1435;0.338107;1.41911
-0.0195;-0.1435;0.0862188;1.43237
-0.00975;-0.1435;-0.0254125;1.44106
0;-0.1435;0;1.44408
0.00975;-0.1435;0.159163;1.44106
0.0195;-0.1435;0.448781;1.43237
0.02925;-0.1435;0.865643;1.41911
0.039;-0.1435;1.40669;1.40313
-0.039;-0.127;0.814535;1.17812
-0.02925;-0.127;0.402919;1.17398
-0.0195;-0.127;0.131287;1.17247
-0.00975;-0.127;-0.0023191;1.17215
0;-0.127;0;1.17215
0.00975;-0.127;0.136069;1.17215
0.0195;-0.127;0.403713;1.17247
0.02925;-0.127;0.800831;1.17398
0.039;-0.127;1.32547;1.17812
-0.039;-0.1105;0.865239;0.999011
-0.02925;-0.1105;0.44396;0.982487
-0.0195;-0.1105;0.160089;0.971786
-0.00975;-0.1105;0.0125162;0.965809
0;-0.1105;0;0.963891
0.00975;-0.1105;0.121234;0.965809
0.0195;-0.1105;0.374911;0.971786
0.02925;-0.1105;0.75979;0.982487
0.039;-0.1105;1.27476;0.999011
-0.039;-0.094;0.898463;0.847909
-0.02925;-0.094;0.471104;0.824856
-0.0195;-0.094;0.179253;0.80918
-0.00975;-0.094;0.02242;0.800092
0;-0.094;0;0.797116
0.00975;-0.094;0.11133;0.800092
0.0195;-0.094;0.355747;0.80918
0.02925;-0.094;0.732646;0.824856
0.039;-0.094;1.24154;0.847909
-0.039;-0.0775;0.923821;0.716224
-0.02925;-0.0775;0.491655;0.690827
-0.0195;-0.0775;0.193691;0.673204
-0.00975;-0.0775;0.0298619;0.662838
0;-0.0775;0;0.659418
0.00975;-0.0775;0.103888;0.662838
0.0195;-0.0775;0.341309;0.673204
0.02925;-0.0775;0.712095;0.690827
0.039;-0.0775;1.21618;0.716224
-0.039;-0.061;0.947902;0.601957
-0.02925;-0.061;0.510646;0.576941
-0.0195;-0.061;0.206802;0.559353
-0.00975;-0.061;0.0365542;0.548916
0;-0.061;0;0.545456
0.00975;-0.061;0.0971958;0.548916
0.0195;-0.061;0.328198;0.559353
0.02925;-0.061;0.693104;0.576941
0.039;-0.061;1.1921;0.601957
-0.039;-0.0445;0.974663;0.507308
-0.02925;-0.0445;0.531137;0.48414
-0.0195;-0.0445;0.220671;0.467677
-0.00975;-0.0445;0.0435521;0.457835
0;-0.0445;0;0.454561
0.00975;-0.0445;0.0901979;0.457835
0.0195;-0.0445;0.314329;0.467677
0.02925;-0.0445;0.672613;0.48414
0.039;-0.0445;1.16534;0.507308
-0.039;-0.028;1.00584;0.436617
-0.02925;-0.028;0.554519;0.415718
-0.0195;-0.028;0.236267;0.400719
-0.00975;-0.028;0.0513543;0.391692
0;-0.028;0;0.38868
0.00975;-0.028;0.0823957;0.391692
0.0195;-0.028;0.298733;0.400719
0.02925;-0.028;0.649231;0.415718
0.039;-0.028;1.13416;0.436617
-0.039;-0.0115;1.04133;0.394656
-0.02925;-0.0115;0.580813;0.375605
-0.0195;-0.0115;0.253649;0.361807
-0.00975;-0.0115;0.0600027;0.353455
0;-0.0115;0;0.350659
0.00975;-0.0115;0.0737473;0.353455
0.0195;-0.0115;0.281351;0.361807
0.02925;-0.0115;0.622937;0.375605
0.039;-0.0115;1.09867;0.394656
-0.039;0.005;1.07962;0.385244
-0.02925;0.005;0.60897;0.366988
-0.0195;0.005;0.272161;0.353678
-0.00975;0.005;0.0691827;0.345586
0;0.005;-0;0.342872
0.00975;0.005;0.0645673;0.345586
0.0195;0.005;0.262839;0.353678
0.02925;0.005;0.59478;0.366988
0.039;0.005;1.06038;0.385244
-0.039;0.0215;1.11816;0.410218
-0.02925;0.0215;0.637174;0.391276
-0.0195;0.0215;0.290637;0.377435
-0.00975;0.0215;0.0783236;0.369008
0;0.0215;-0;0.366179
0.00975;0.0215;0.0554264;0.369008
0.0195;0.0215;0.244363;0.377435
0.02925;0.0215;0.566576;0.391276
0.039;0.0215;1.02184;0.410218
-0.039;0.038;1.15379;0.468731
-0.02925;0.038;0.663138;0.447403
-0.0195;0.038;0.307594;0.431856
-0.00975;0.038;0.0866985;0.422405
0;0.038;-0;0.419234
0.00975;0.038;0.0470515;0.422405
0.0195;0.038;0.227406;0.431856
0.02925;0.038;0.540612;0.447403
0.039;0.038;0.986212;0.468731
-0.039;0.0545;1.1831;0.556894
-0.02925;0.0545;0.68441;0.531468
-0.0195;0.0545;0.321443;0.513031
-0.00975;0.0545;0.0935246;0.50186
0;0.0545;-0;0.498118
0.00975;0.0545;0.0402254;0.50186
0.0195;0.0545;0.213557;0.513031
0.02925;0.0545;0.51934;0.531468
0.039;0.0545;0.956899;0.556894
-0.039;0.071;1.20289;0.667755
-0.02925;0.071;0.698668;0.636716
-0.0195;0.071;0.330679;0.614344
-0.00975;0.071;0.0980633;0.600842
0;0.071;-0;0.596329
0.00975;0.071;0.0356867;0.600842
0.0195;0.071;0.204321;0.614344
0.02925;0.071;0.505082;0.636716
0.039;0.071;0.937112;0.667755
-0.039;0.0875;1.21051;0.791623
-0.02925;0.0875;0.704025;0.753855
-0.0195;0.0875;0.334088;0.726791
-0.00975;0.0875;0.0997206;0.71052
0;0.0875;-0;0.705091
0.00975;0.0875;0.0340294;0.71052
0.0195;0.0875;0.200912;0.726791
0.02925;0.0875;0.499725;0.753855
0.039;0.0875;0.929493;0.791623
-0.039;0.104;1.2043;0.91672
-0.02925;0.104;0.699328;0.871719
-0.0195;0.104;0.330944;0.83964
-0.00975;0.104;0.0981467;0.820422
0;0.104;-0;0.814021
0.00975;0.104;0.0356033;0.820422
0.0195;0.104;0.204056;0.83964
0.02925;0.104;0.504422;0.871719
0.039;0.104;0.9357;0.91672
-0.039;0.1205;1.18398;1.03018
-0.02925;0.1205;0.684457;0.97826
-0.0195;0.1205;0.321212;0.941429
-0.00975;0.1205;0.0933369;0.919435
0;0.1205;-0;0.912121
0.00975;0.1205;0.0404131;0.919435
0.0195;0.1205;0.213788;0.941429
0.02925;0.1205;0.519293;0.97826
0.039;0.1205;0.956017;1.03018
-0.039;0.137;1.15106;1.1194
-0.02925;0.137;0.660628;1.06189
-0.0195;0.137;0.305746;1.0213
-0.00975;0.137;0.0857314;0.997139
0;0.137;-0;0.989119
0.00975;0.137;0.0480186;0.997139
0.0195;0.137;0.229254;1.0213
0.02925;0.137;0.543122;1.06189
0.039;0.137;0.988944;1.1194
-0.039;0.1535;1.1092;1.17367
-0.02925;0.1535;0.630691;1.11314
-0.0195;0.1535;0.28649;1.07066
-0.00975;0.1535;0.0763154;1.04548
0;0.1535;-0;1.03714
0.00975;0.1535;0.0574346;1.04548
0.0195;0.1535;0.24851;1.07066
0.02925;0.1535;0.573059;1.11314
0.039;0.1535;1.0308;1.17367
-0.039;0.17;1.06467;1.18626
-0.02925;0.17;0.599434;1.12672
-0.0195;0.17;0.266679;1.08525
-0.00975;0.17;0.0667195;1.0608
0;0.17;0;1.05272
0.00975;0.17;0.0670305;1.0608
0.0195;0.17;0.268321;1.08525
0.02925;0.17;0.604316;1.12672
0.039;0.17;1.07533;1.18626
